,DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,NEIGHBOURHOOD_158
17747,2022-06-14 08:00:00,HUMBERLINE DR,HUDDERSFIELD RD,Etobicoke York,43.74034,-79.619365,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Truck Driver,30 to 34,,West Humber-Clairville
17748,2022-06-14 08:00:00,HUMBERLINE DR,HUDDERSFIELD RD,Etobicoke York,43.74034,-79.619365,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,80 to 84,Major,West Humber-Clairville
17749,2022-06-16 08:00:00,OVERLEA BLVD,THORNCLIFFE PARK DR,North York,43.707385,-79.343669,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,10 to 14,Major,Thorncliffe Park
17750,2022-06-16 08:00:00,OVERLEA BLVD,THORNCLIFFE PARK DR,North York,43.707385,-79.343669,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,80 to 84,,Thorncliffe Park
17751,2022-06-16 08:00:00,OVERLEA BLVD,THORNCLIFFE PARK DR,North York,43.707385,-79.343669,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Passenger,80 to 84,,Thorncliffe Park
17752,2022-06-17 08:00:00,360 ROYAL YORK RD,,,43.617835,-79.499057,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,Mimico-Queensway
17753,2022-06-17 08:00:00,360 ROYAL YORK RD,,,43.617835,-79.499057,No Control,Clear,Dark,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,45 to 49,Major,Mimico-Queensway
17754,2022-06-18 08:00:00,GAMBLE AVE,PAPE AVE,Toronto and East York,43.690329,-79.349132,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Old East York
17755,2022-06-18 08:00:00,GAMBLE AVE,PAPE AVE,Toronto and East York,43.690329,-79.349132,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Old East York
17756,2022-06-18 08:00:00,BRIMLEY RD,EGLINTON AVE E,Scarborough,43.736624,-79.24805,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Kennedy Park
17757,2022-06-18 08:00:00,BRIMLEY RD,EGLINTON AVE E,Scarborough,43.736624,-79.24805,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Kennedy Park
17758,2022-06-20 08:00:00,MARKHAM RD,BLAKEMANOR BLVD,Scarborough,43.749045,-79.221446,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Fatal,Golfdale-Cedarbrae-Woburn
17759,2022-06-20 08:00:00,MARKHAM RD,BLAKEMANOR BLVD,Scarborough,43.749045,-79.221446,No Control,Clear,"Dark, artificial",Dry,Fatal,Pedestrian Collisions,Driver,30 to 34,,Golfdale-Cedarbrae-Woburn
17760,2022-06-20 08:00:00,BRIMLEY RD,BRIMORTON DR,Scarborough,43.764178,-79.259158,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,15 to 19,Major,Bendale-Glen Andrew
17761,2022-06-21 08:00:00,28 TREMONT CRES,,North York,43.736521,-79.352756,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,85 to 89,Fatal,Banbury-Don Mills
17762,2022-06-21 08:00:00,28 TREMONT CRES,,North York,43.736521,-79.352756,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,Minimal,Banbury-Don Mills
17763,2022-06-21 08:00:00,ADELAIDE ST E,POWER ST,North York,43.654006,-79.362697,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Motorcycle Driver,25 to 29,Major,Moss Park
17764,2022-06-21 08:00:00,ADELAIDE ST E,POWER ST,North York,43.654006,-79.362697,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,,Moss Park
17765,2022-06-22 08:00:00,WILLIAM R ALLEN RD,SHEPPARD AVE W,North York,43.750247,-79.46336,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,60 to 64,Minimal,Downsview
17766,2022-06-22 08:00:00,WILLIAM R ALLEN RD,SHEPPARD AVE W,North York,43.750247,-79.46336,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Passenger,40 to 44,Major,Downsview
17767,2022-06-24 08:00:00,1760 Albion Rd,,Etobicoke York,43.743365,-79.603,No Control,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Motorcycle Driver,60 to 64,Fatal,West Humber-Clairville
17768,2022-06-24 08:00:00,1760 Albion Rd,,Etobicoke York,43.743365,-79.603,No Control,Clear,"Dark, artificial",Dry,Fatal,Turning Movement,Driver,20 to 24,,West Humber-Clairville
17769,2022-06-26 08:00:00,SPADINA AVE,QUEEN ST W,Toronto and East York,43.648482,-79.396251,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,unknown,,Wellington Place
17770,2022-06-26 08:00:00,SPADINA AVE,QUEEN ST W,Toronto and East York,43.648482,-79.396251,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,Wellington Place
17771,2022-06-27 08:00:00,QUEEN ST W,BELLWOODS AVE,Toronto and East York,43.645774,-79.410747,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,West Queen West
17772,2022-06-27 08:00:00,QUEEN ST W,BELLWOODS AVE,Toronto and East York,43.645774,-79.410747,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,25 to 29,Major,West Queen West
17773,2022-06-27 08:00:00,BAY ST,SCOLLARD ST,Toronto and East York,43.672064,-79.390491,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Major,Annex
17774,2022-06-27 08:00:00,BAY ST,SCOLLARD ST,Toronto and East York,43.672064,-79.390491,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,unknown,,Annex
17775,2022-06-30 08:00:00,ORTON PARK RD,BRIMORTON DR,Scarborough,43.77064,-79.208415,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Driver,70 to 74,Major,Golfdale-Cedarbrae-Woburn
17776,2022-06-30 08:00:00,575 CENTENNIAL PARK BLVD,,,43.653765,-79.595409,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,50 to 54,Major,Eringate-Centennial-West Deane
17777,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,25 to 29,Fatal,Yonge-Bay Corridor
17778,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,25 to 29,,Yonge-Bay Corridor
17779,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Pedestrian,30 to 34,Major,Yonge-Bay Corridor
17780,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,30 to 34,,Yonge-Bay Corridor
17781,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,50 to 54,Minimal,Yonge-Bay Corridor
17782,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,30 to 34,Minor,Yonge-Bay Corridor
17783,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,30 to 34,Minimal,Yonge-Bay Corridor
17784,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,30 to 34,Minimal,Yonge-Bay Corridor
17785,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Driver,45 to 49,Minimal,Yonge-Bay Corridor
17786,2022-07-01 08:00:00,WELLINGTON ST W,UNIVERSITY AVE,Toronto and East York,43.646311,-79.384059,Traffic Signal,Clear,"Dark, artificial",Wet,Fatal,Pedestrian Collisions,Passenger,50 to 54,Minimal,Yonge-Bay Corridor
17787,2022-07-02 08:00:00,ADELAIDE ST E,YONGE ST,Toronto and East York,43.650336,-79.378429,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,Downtown Yonge East
17788,2022-07-02 08:00:00,ADELAIDE ST E,YONGE ST,Toronto and East York,43.650336,-79.378429,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,Downtown Yonge East
17789,2022-07-02 08:00:00,ADELAIDE ST W,PORTLAND ST,Toronto and East York,43.645659,-79.400592,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,45 to 49,,Wellington Place
17790,2022-07-02 08:00:00,ADELAIDE ST W,PORTLAND ST,Toronto and East York,43.645659,-79.400592,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,15 to 19,Major,Wellington Place
17791,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Driver,40 to 44,,Oakridge
17792,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Driver,55 to 59,Major,Oakridge
17793,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Passenger,45 to 49,Minor,Oakridge
17794,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Passenger,75 to 79,Major,Oakridge
17795,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Passenger,0 to 4,,Oakridge
17796,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Passenger,5 to 9,,Oakridge
17797,2022-07-03 08:00:00,701 WARDEN AVE,,Scarborough,43.710311,-79.280322,No Control,Clear,"Dusk, artificial",Dry,Fatal,Rear End,Driver,85 to 89,Fatal,Oakridge
17798,2022-07-04 08:00:00,LAKE SHORE BV W,ONTARIO PLACE BV,Toronto and East York,43.632376,-79.410892,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Motorcycle Driver,20 to 24,Major,Fort York-Liberty Village
17799,2022-07-04 08:00:00,LAKE SHORE BV W,ONTARIO PLACE BV,Toronto and East York,43.632376,-79.410892,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Sideswipe,Driver,30 to 34,,Fort York-Liberty Village
17800,2022-07-06 08:00:00,KING ST W,GWYNNE AVE,Toronto and East York,43.638579,-79.428821,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,25 to 29,,South Parkdale
17801,2022-07-06 08:00:00,KING ST W,GWYNNE AVE,Toronto and East York,43.638579,-79.428821,No Control,Clear,"Dusk, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,South Parkdale
17802,2022-07-07 08:00:00,KEELE ST,MURRAY ROSS PARKWAY,North York,43.767241,-79.492,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Truck Driver,55 to 59,,York University Heights
17803,2022-07-07 08:00:00,KEELE ST,MURRAY ROSS PARKWAY,North York,43.767241,-79.492,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,70 to 74,Major,York University Heights
17804,2022-07-09 08:00:00,DON VALLEY PARKWAY  S,DVP S YORK MILLS E RAMP,North York,43.758597,-79.335994,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,20 to 24,Major,Parkwoods-O'Connor Hills
17805,2022-07-09 08:00:00,DON VALLEY PARKWAY  S,DVP S YORK MILLS E RAMP,North York,43.758597,-79.335994,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,,Parkwoods-O'Connor Hills
17806,2022-07-09 08:00:00,DON VALLEY PARKWAY  S,DVP S YORK MILLS E RAMP,North York,43.758597,-79.335994,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,Parkwoods-O'Connor Hills
17807,2022-07-09 08:00:00,DON VALLEY PARKWAY  S,DVP S YORK MILLS E RAMP,North York,43.758597,-79.335994,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,30 to 34,,Parkwoods-O'Connor Hills
17808,2022-07-09 08:00:00,DON VALLEY PARKWAY  S,DVP S YORK MILLS E RAMP,North York,43.758597,-79.335994,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Rear End,Passenger,20 to 24,,Parkwoods-O'Connor Hills
17809,2022-07-11 08:00:00,GUILDWOOD PKWY,GALLOWAY RD,Scarborough,43.749594,-79.18938,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,20 to 24,Major,Guildwood
17810,2022-07-11 08:00:00,GUILDWOOD PKWY,GALLOWAY RD,Scarborough,43.749594,-79.18938,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Driver,40 to 44,Minor,Guildwood
17811,2022-07-11 08:00:00,GUILDWOOD PKWY,GALLOWAY RD,Scarborough,43.749594,-79.18938,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Approaching,Passenger,40 to 44,Minor,Guildwood
17812,2022-07-11 08:00:00,F G GARDINER XY  E,GARDINER E LOWER JARVIS RAMP,Toronto and East York,43.641997,-79.379878,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,55 to 59,,St Lawrence-East Bayfront-The Islands
17813,2022-07-11 08:00:00,F G GARDINER XY  E,GARDINER E LOWER JARVIS RAMP,Toronto and East York,43.641997,-79.379878,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,50 to 54,Major,St Lawrence-East Bayfront-The Islands
17814,2022-07-11 08:00:00,F G GARDINER XY  E,GARDINER E LOWER JARVIS RAMP,Toronto and East York,43.641997,-79.379878,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,65 to 69,,St Lawrence-East Bayfront-The Islands
17815,2022-07-12 08:00:00,QUEEN ST W,BROCK AVE,Toronto and East York,43.641402,-79.43233,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minor,South Parkdale
17816,2022-07-12 08:00:00,QUEEN ST W,BROCK AVE,Toronto and East York,43.641402,-79.43233,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,South Parkdale
17817,2022-07-12 08:00:00,QUEEN ST W,BROCK AVE,Toronto and East York,43.641402,-79.43233,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,South Parkdale
17818,2022-07-12 08:00:00,JANE ST,FINCH AVE W,North York,43.756674,-79.517574,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Glenfield-Jane Heights
17819,2022-07-12 08:00:00,JANE ST,FINCH AVE W,North York,43.756674,-79.517574,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,60 to 64,,Glenfield-Jane Heights
17820,2022-07-12 08:00:00,JANE ST,FINCH AVE W,North York,43.756674,-79.517574,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,10 to 14,,Glenfield-Jane Heights
17821,2022-07-12 08:00:00,JANE ST,FINCH AVE W,North York,43.756674,-79.517574,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,0 to 4,,Glenfield-Jane Heights
17822,2022-07-12 08:00:00,JANE ST,FINCH AVE W,North York,43.756674,-79.517574,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,15 to 19,Major,Glenfield-Jane Heights
17823,2022-07-13 08:00:00,NORGROVE CRES,SUMMITCREST DR,Etobicoke York,43.686335,-79.529254,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,Minor,Willowridge-Martingrove-Richview
17824,2022-07-13 08:00:00,NORGROVE CRES,SUMMITCREST DR,Etobicoke York,43.686335,-79.529254,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,30 to 34,Major,Willowridge-Martingrove-Richview
17825,2022-07-13 08:00:00,LAKESHORE BLVD E,YONGE ST,Toronto and East York,43.644316,-79.374988,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,30 to 34,Major,St Lawrence-East Bayfront-The Islands
17826,2022-07-13 08:00:00,LAKESHORE BLVD E,YONGE ST,Toronto and East York,43.644316,-79.374988,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,50 to 54,,St Lawrence-East Bayfront-The Islands
17827,2022-07-13 08:00:00,EGLINTON AVE E,DANFORTH RD,Scarborough,43.737025,-79.246127,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Eglinton East
17828,2022-07-13 08:00:00,EGLINTON AVE E,DANFORTH RD,Scarborough,43.737025,-79.246127,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Eglinton East
17829,2022-07-14 08:00:00,EVANS AVE,TREEVIEW DR,Etobicoke York,43.61344,-79.536372,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,75 to 79,,Alderwood
17830,2022-07-14 08:00:00,EVANS AVE,TREEVIEW DR,Etobicoke York,43.61344,-79.536372,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,60 to 64,Major,Alderwood
17831,2022-07-15 08:00:00,UNIVERSITY AVE,ELM ST,Toronto and East York,43.656253,-79.388934,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,25 to 29,Major,Kensington-Chinatown
17832,2022-07-15 08:00:00,UNIVERSITY AVE,ELM ST,Toronto and East York,43.656253,-79.388934,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,,Kensington-Chinatown
17833,2022-07-15 08:00:00,BATHURST ST,EGLINTON AVE W,,43.700888,-79.425563,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,35 to 39,Major,Humewood-Cedarvale
17834,2022-07-15 08:00:00,BATHURST ST,EGLINTON AVE W,,43.700888,-79.425563,Traffic Signal,Clear,Dark,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,55 to 59,,Humewood-Cedarvale
17835,2022-07-16 08:00:00,NORTH QUEEN ST,MANSTOR RD,Etobicoke York,43.618144,-79.557628,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,45 to 49,Fatal,Etobicoke City Centre
17836,2022-07-17 08:00:00,KEELE ST,LAWRENCE AVE W,North York,43.708655,-79.478038,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,35 to 39,Major,Brookhaven-Amesbury
17837,2022-07-17 08:00:00,KEELE ST,LAWRENCE AVE W,North York,43.708655,-79.478038,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Truck Driver,55 to 59,,Brookhaven-Amesbury
17838,2022-07-19 08:00:00,MORNINGSIDE AVE,MILITARY TRL,Scarborough,43.789206,-79.194324,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Morningside
17839,2022-07-19 08:00:00,MORNINGSIDE AVE,MILITARY TRL,Scarborough,43.789206,-79.194324,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,Morningside
17840,2022-07-19 08:00:00,TRETHEWEY DR,BLACK CREEK DR,,43.695502,-79.488467,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,,Brookhaven-Amesbury
17841,2022-07-19 08:00:00,TRETHEWEY DR,BLACK CREEK DR,,43.695502,-79.488467,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Motorcycle Driver,35 to 39,Major,Brookhaven-Amesbury
17842,2022-07-21 08:00:00,WARDEN AVE,COMSTOCK RD,Scarborough,43.721461,-79.284953,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,75 to 79,,Clairlea-Birchmount
17843,2022-07-21 08:00:00,WARDEN AVE,COMSTOCK RD,Scarborough,43.721461,-79.284953,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,35 to 39,Fatal,Clairlea-Birchmount
17844,2022-07-21 08:00:00,WARDEN AVE,COMSTOCK RD,Scarborough,43.721461,-79.284953,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Passenger,20 to 24,,Clairlea-Birchmount
17845,2022-07-21 08:00:00,WARDEN AVE,COMSTOCK RD,Scarborough,43.721461,-79.284953,Traffic Signal,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,15 to 19,,Clairlea-Birchmount
17846,2022-07-22 08:00:00,ST CLAIR AVE W,CALEDONIA RD,Toronto and East York,43.675387,-79.454189,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Corso Italia-Davenport
17847,2022-07-22 08:00:00,ST CLAIR AVE W,CALEDONIA RD,Toronto and East York,43.675387,-79.454189,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,45 to 49,Major,Corso Italia-Davenport
17848,2022-07-24 08:00:00,BRIMLEY RD,WATERFIELD DR,Scarborough,43.765128,-79.259509,Traffic Signal,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,35 to 39,Fatal,Bendale-Glen Andrew
17849,2022-07-24 08:00:00,MIDLAND AVE,FINCH AVE E,Scarborough,43.804583,-79.286739,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,Milliken
17850,2022-07-24 08:00:00,MIDLAND AVE,FINCH AVE E,Scarborough,43.804583,-79.286739,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,65 to 69,Minor,Milliken
17851,2022-07-24 08:00:00,MIDLAND AVE,FINCH AVE E,Scarborough,43.804583,-79.286739,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,40 to 44,,Milliken
17852,2022-07-24 08:00:00,MIDLAND AVE,FINCH AVE E,Scarborough,43.804583,-79.286739,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Minor,Milliken
17853,2022-07-24 08:00:00,MIDLAND AVE,FINCH AVE E,Scarborough,43.804583,-79.286739,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,45 to 49,Minor,Milliken
17854,2022-07-24 08:00:00,REXDALE BLVD,KIPLING AVE,Etobicoke York,43.711875,-79.565456,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,45 to 49,Minimal,West Humber-Clairville
17855,2022-07-24 08:00:00,REXDALE BLVD,KIPLING AVE,Etobicoke York,43.711875,-79.565456,No Control,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,West Humber-Clairville
17856,2022-07-25 08:00:00,KINGSTON RD,SCARBOROUGH GOLF CLUB RD,Scarborough,43.745928,-79.209316,Traffic Signal,Clear,Dawn,Dry,Fatal,SMV Other,Driver,50 to 54,Fatal,Guildwood
17857,2022-07-25 08:00:00,PARK LAWN RD,LAKE SHORE BLVD W,Etobicoke York,43.623656,-79.483226,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,80 to 84,Minimal,Humber Bay Shores
